year,reporter,partner,product,indicator,value
2019,MEX,DNK,Total,XPRT-TRD-VL,151307.298
2020,MEX,DNK,Total,XPRT-TRD-VL,201734.343
2021,MEX,DNK,Total,XPRT-TRD-VL,137995.177
2022,MEX,DNK,Total,XPRT-TRD-VL,160253.604
2002,MEX,NOR,Total,XPRT-TRD-VL,7939.587
2003,MEX,NOR,Total,XPRT-TRD-VL,10139.492
2004,MEX,NOR,Total,XPRT-TRD-VL,5114.541
2005,MEX,NOR,Total,XPRT-TRD-VL,35580.411
2006,MEX,NOR,Total,XPRT-TRD-VL,58258.947
2007,MEX,NOR,Total,XPRT-TRD-VL,40716.32
2008,MEX,NOR,Total,XPRT-TRD-VL,37076.674
2009,MEX,NOR,Total,XPRT-TRD-VL,45506.17
2010,MEX,NOR,Total,XPRT-TRD-VL,40900.377
2011,MEX,NOR,Total,XPRT-TRD-VL,45080.21
2012,MEX,NOR,Total,XPRT-TRD-VL,65755.346
2013,MEX,NOR,Total,XPRT-TRD-VL,34368.251
2014,MEX,NOR,Total,XPRT-TRD-VL,52097.92
2015,MEX,NOR,Total,XPRT-TRD-VL,39054.78
2016,MEX,NOR,Total,XPRT-TRD-VL,43662.422
2017,MEX,NOR,Total,XPRT-TRD-VL,41276.144
2018,MEX,NOR,Total,XPRT-TRD-VL,45920.938
2019,MEX,NOR,Total,XPRT-TRD-VL,65441.51
2020,MEX,NOR,Total,XPRT-TRD-VL,71676.142
2021,MEX,NOR,Total,XPRT-TRD-VL,49322.517
2022,MEX,NOR,Total,XPRT-TRD-VL,67090.31
2002,MEX,IRL,Total,XPRT-TRD-VL,212629.602
2003,MEX,IRL,Total,XPRT-TRD-VL,184376.511
2004,MEX,IRL,Total,XPRT-TRD-VL,157120.62
2005,MEX,IRL,Total,XPRT-TRD-VL,129439.254
2006,MEX,IRL,Total,XPRT-TRD-VL,109427.296
2007,MEX,IRL,Total,XPRT-TRD-VL,147648.259
2008,MEX,IRL,Total,XPRT-TRD-VL,226283.608
2009,MEX,IRL,Total,XPRT-TRD-VL,186749.925
2010,MEX,IRL,Total,XPRT-TRD-VL,225879.001
2011,MEX,IRL,Total,XPRT-TRD-VL,255306.407
2012,MEX,IRL,Total,XPRT-TRD-VL,229197.122
2013,MEX,IRL,Total,XPRT-TRD-VL,271372.448
2014,MEX,IRL,Total,XPRT-TRD-VL,257730.549
2015,MEX,IRL,Total,XPRT-TRD-VL,243103.2
2016,MEX,IRL,Total,XPRT-TRD-VL,264019.201
2017,MEX,IRL,Total,XPRT-TRD-VL,328120.348
2018,MEX,IRL,Total,XPRT-TRD-VL,327086.052
2019,MEX,IRL,Total,XPRT-TRD-VL,330536.403
2020,MEX,IRL,Total,XPRT-TRD-VL,323994.123
2021,MEX,IRL,Total,XPRT-TRD-VL,335149.376
2022,MEX,IRL,Total,XPRT-TRD-VL,305495.306
2002,MEX,MYS,Total,XPRT-TRD-VL,85779.816
2003,MEX,MYS,Total,XPRT-TRD-VL,67920.099
2004,MEX,MYS,Total,XPRT-TRD-VL,43189.029
2005,MEX,MYS,Total,XPRT-TRD-VL,53565.544
2006,MEX,MYS,Total,XPRT-TRD-VL,100104.745
2007,MEX,MYS,Total,XPRT-TRD-VL,122815.624
2008,MEX,MYS,Total,XPRT-TRD-VL,113820.399
2009,MEX,MYS,Total,XPRT-TRD-VL,137192.403
2010,MEX,MYS,Total,XPRT-TRD-VL,109975.888
2011,MEX,MYS,Total,XPRT-TRD-VL,124336.311
2012,MEX,MYS,Total,XPRT-TRD-VL,202820.386
2013,MEX,MYS,Total,XPRT-TRD-VL,175915.09
2014,MEX,MYS,Total,XPRT-TRD-VL,193288.619
2015,MEX,MYS,Total,XPRT-TRD-VL,120977.696
2016,MEX,MYS,Total,XPRT-TRD-VL,444649.251
2017,MEX,MYS,Total,XPRT-TRD-VL,707404.314
2018,MEX,MYS,Total,XPRT-TRD-VL,235668.644
2019,MEX,MYS,Total,XPRT-TRD-VL,271992.489
2020,MEX,MYS,Total,XPRT-TRD-VL,212889.932
2021,MEX,MYS,Total,XPRT-TRD-VL,233376.385
2022,MEX,MYS,Total,XPRT-TRD-VL,262669.872
2002,MEX,IDN,Total,XPRT-TRD-VL,16892.323
2003,MEX,IDN,Total,XPRT-TRD-VL,25285.667
2004,MEX,IDN,Total,XPRT-TRD-VL,14351.691
2005,MEX,IDN,Total,XPRT-TRD-VL,66277.049
2006,MEX,IDN,Total,XPRT-TRD-VL,46327.93
2007,MEX,IDN,Total,XPRT-TRD-VL,42813.537
2008,MEX,IDN,Total,XPRT-TRD-VL,63264.377
2009,MEX,IDN,Total,XPRT-TRD-VL,77255.144
2010,MEX,IDN,Total,XPRT-TRD-VL,67416.124
2011,MEX,IDN,Total,XPRT-TRD-VL,126370.502
2012,MEX,IDN,Total,XPRT-TRD-VL,146405.086
2013,MEX,IDN,Total,XPRT-TRD-VL,213068.286
2014,MEX,IDN,Total,XPRT-TRD-VL,93131.668
2015,MEX,IDN,Total,XPRT-TRD-VL,84278.916
2016,MEX,IDN,Total,XPRT-TRD-VL,61428.415
2017,MEX,IDN,Total,XPRT-TRD-VL,251525.017
2018,MEX,IDN,Total,XPRT-TRD-VL,137145.645
2019,MEX,IDN,Total,XPRT-TRD-VL,96471.08
2020,MEX,IDN,Total,XPRT-TRD-VL,128875.504
2021,MEX,IDN,Total,XPRT-TRD-VL,79774.754
2022,MEX,IDN,Total,XPRT-TRD-VL,106714.247
2002,MEX,FIN,Total,XPRT-TRD-VL,11941.052
2003,MEX,FIN,Total,XPRT-TRD-VL,16700.591
2004,MEX,FIN,Total,XPRT-TRD-VL,11531.953
2005,MEX,FIN,Total,XPRT-TRD-VL,68958.287
2006,MEX,FIN,Total,XPRT-TRD-VL,139205.453
2007,MEX,FIN,Total,XPRT-TRD-VL,106795.972
2008,MEX,FIN,Total,XPRT-TRD-VL,577435.879
2009,MEX,FIN,Total,XPRT-TRD-VL,522867.299
2010,MEX,FIN,Total,XPRT-TRD-VL,64090.41
2011,MEX,FIN,Total,XPRT-TRD-VL,73766.405
2012,MEX,FIN,Total,XPRT-TRD-VL,100107.249
2013,MEX,FIN,Total,XPRT-TRD-VL,66024.551
2014,MEX,FIN,Total,XPRT-TRD-VL,67361.99
2015,MEX,FIN,Total,XPRT-TRD-VL,91098.682
2016,MEX,FIN,Total,XPRT-TRD-VL,105535.277
2017,MEX,FIN,Total,XPRT-TRD-VL,99737.792
2018,MEX,FIN,Total,XPRT-TRD-VL,124551.686
2019,MEX,FIN,Total,XPRT-TRD-VL,150578.102
2020,MEX,FIN,Total,XPRT-TRD-VL,110814.078
2021,MEX,FIN,Total,XPRT-TRD-VL,120990.865
2022,MEX,FIN,Total,XPRT-TRD-VL,86131.565
2002,MEX,SAU,Total,XPRT-TRD-VL,14720.647
2003,MEX,SAU,Total,XPRT-TRD-VL,35025.392
2004,MEX,SAU,Total,XPRT-TRD-VL,12870.615
2005,MEX,SAU,Total,XPRT-TRD-VL,89159.799
2006,MEX,SAU,Total,XPRT-TRD-VL,234603.793
2007,MEX,SAU,Total,XPRT-TRD-VL,105957.24
2008,MEX,SAU,Total,XPRT-TRD-VL,156772.338
2009,MEX,SAU,Total,XPRT-TRD-VL,132190.133
2010,MEX,SAU,Total,XPRT-TRD-VL,80596.453
2011,MEX,SAU,Total,XPRT-TRD-VL,151935.355
2012,MEX,SAU,Total,XPRT-TRD-VL,156256.513
2013,MEX,SAU,Total,XPRT-TRD-VL,514740.869
2014,MEX,SAU,Total,XPRT-TRD-VL,670277.42
2015,MEX,SAU,Total,XPRT-TRD-VL,364216.229
2016,MEX,SAU,Total,XPRT-TRD-VL,125716.917
2017,MEX,SAU,Total,XPRT-TRD-VL,132355.054
2018,MEX,SAU,Total,XPRT-TRD-VL,178560.335
2019,MEX,SAU,Total,XPRT-TRD-VL,257227.069
2020,MEX,SAU,Total,XPRT-TRD-VL,284967.782
2021,MEX,SAU,Total,XPRT-TRD-VL,236570.866
2022,MEX,SAU,Total,XPRT-TRD-VL,291864.051
2002,MEX,ARE,Total,XPRT-TRD-VL,52619.746
2003,MEX,ARE,Total,XPRT-TRD-VL,37137.475
2004,MEX,ARE,Total,XPRT-TRD-VL,43434.575
2005,MEX,ARE,Total,XPRT-TRD-VL,32898.234
2006,MEX,ARE,Total,XPRT-TRD-VL,63142.517
2007,MEX,ARE,Total,XPRT-TRD-VL,174894.274
2008,MEX,ARE,Total,XPRT-TRD-VL,201987.574
2009,MEX,ARE,Total,XPRT-TRD-VL,326487.121
2010,MEX,ARE,Total,XPRT-TRD-VL,242094.396
2011,MEX,ARE,Total,XPRT-TRD-VL,353775.789
2012,MEX,ARE,Total,XPRT-TRD-VL,434286.91
2013,MEX,ARE,Total,XPRT-TRD-VL,478692.397
2014,MEX,ARE,Total,XPRT-TRD-VL,391412.684
2015,MEX,ARE,Total,XPRT-TRD-VL,347647.266
2016,MEX,ARE,Total,XPRT-TRD-VL,282698.33
2017,MEX,ARE,Total,XPRT-TRD-VL,310936.116
2018,MEX,ARE,Total,XPRT-TRD-VL,367201.743
2019,MEX,ARE,Total,XPRT-TRD-VL,383125.618
2020,MEX,ARE,Total,XPRT-TRD-VL,365484.481
2021,MEX,ARE,Total,XPRT-TRD-VL,336669.401
2022,MEX,ARE,Total,XPRT-TRD-VL,453482.864
2002,MEX,PHL,Total,XPRT-TRD-VL,19905.554
2003,MEX,PHL,Total,XPRT-TRD-VL,20261.029
2004,MEX,PHL,Total,XPRT-TRD-VL,12714.611
2005,MEX,PHL,Total,XPRT-TRD-VL,40711.894
2006,MEX,PHL,Total,XPRT-TRD-VL,57525.737
2007,MEX,PHL,Total,XPRT-TRD-VL,74611.123
2008,MEX,PHL,Total,XPRT-TRD-VL,65979.963
2009,MEX,PHL,Total,XPRT-TRD-VL,51357.815
2010,MEX,PHL,Total,XPRT-TRD-VL,81662.283
2011,MEX,PHL,Total,XPRT-TRD-VL,47179.885
2012,MEX,PHL,Total,XPRT-TRD-VL,66923.11
2013,MEX,PHL,Total,XPRT-TRD-VL,105301.266
2014,MEX,PHL,Total,XPRT-TRD-VL,121187.865
2015,MEX,PHL,Total,XPRT-TRD-VL,78820.126
2016,MEX,PHL,Total,XPRT-TRD-VL,62015.452
2017,MEX,PHL,Total,XPRT-TRD-VL,131823.417
2018,MEX,PHL,Total,XPRT-TRD-VL,82520.382
2019,MEX,PHL,Total,XPRT-TRD-VL,128459.707
2020,MEX,PHL,Total,XPRT-TRD-VL,65076.755
2021,MEX,PHL,Total,XPRT-TRD-VL,66503.949
2022,MEX,PHL,Total,XPRT-TRD-VL,88317.353
2002,MEX,CHL,Total,XPRT-TRD-VL,321618.498
2003,MEX,CHL,Total,XPRT-TRD-VL,381024.366
2004,MEX,CHL,Total,XPRT-TRD-VL,555121.635
2005,MEX,CHL,Total,XPRT-TRD-VL,667667.11
2006,MEX,CHL,Total,XPRT-TRD-VL,904933.509
2007,MEX,CHL,Total,XPRT-TRD-VL,1170375.777
2008,MEX,CHL,Total,XPRT-TRD-VL,1586911.919
2009,MEX,CHL,Total,XPRT-TRD-VL,1049343.601
2010,MEX,CHL,Total,XPRT-TRD-VL,1863450.581
2011,MEX,CHL,Total,XPRT-TRD-VL,2072037.659
2012,MEX,CHL,Total,XPRT-TRD-VL,2251513.613
2013,MEX,CHL,Total,XPRT-TRD-VL,2084575.256
2014,MEX,CHL,Total,XPRT-TRD-VL,2145892.934
2015,MEX,CHL,Total,XPRT-TRD-VL,1860174.02
2016,MEX,CHL,Total,XPRT-TRD-VL,1740887.125
2017,MEX,CHL,Total,XPRT-TRD-VL,1800644.959
2018,MEX,CHL,Total,XPRT-TRD-VL,2059227.987
2019,MEX,CHL,Total,XPRT-TRD-VL,1593640.192
2020,MEX,CHL,Total,XPRT-TRD-VL,1314869.065
2021,MEX,CHL,Total,XPRT-TRD-VL,1932225.281
2022,MEX,CHL,Total,XPRT-TRD-VL,1720634.983
2002,MEX,ZAF,Total,XPRT-TRD-VL,28397.167
2003,MEX,ZAF,Total,XPRT-TRD-VL,27909.458
2004,MEX,ZAF,Total,XPRT-TRD-VL,22874.243
2005,MEX,ZAF,Total,XPRT-TRD-VL,96421.947
2006,MEX,ZAF,Total,XPRT-TRD-VL,165390.409
2007,MEX,ZAF,Total,XPRT-TRD-VL,153043.872
2008,MEX,ZAF,Total,XPRT-TRD-VL,193455.297
2009,MEX,ZAF,Total,XPRT-TRD-VL,124442.779
2010,MEX,ZAF,Total,XPRT-TRD-VL,159892.925
2011,MEX,ZAF,Total,XPRT-TRD-VL,263427.564
2012,MEX,ZAF,Total,XPRT-TRD-VL,253081.438
2013,MEX,ZAF,Total,XPRT-TRD-VL,236751.073
2014,MEX,ZAF,Total,XPRT-TRD-VL,247824.127
2015,MEX,ZAF,Total,XPRT-TRD-VL,214077.059
2016,MEX,ZAF,Total,XPRT-TRD-VL,333450.422
2017,MEX,ZAF,Total,XPRT-TRD-VL,162039.641
2018,MEX,ZAF,Total,XPRT-TRD-VL,227692.896
2019,MEX,ZAF,Total,XPRT-TRD-VL,289463.675
2020,MEX,ZAF,Total,XPRT-TRD-VL,181785.336
2021,MEX,ZAF,Total,XPRT-TRD-VL,198890.779
2022,MEX,ZAF,Total,XPRT-TRD-VL,217874.372
2002,MEX,ISR,Total,XPRT-TRD-VL,55592.593
2003,MEX,ISR,Total,XPRT-TRD-VL,61331.758
2004,MEX,ISR,Total,XPRT-TRD-VL,54756.518
2005,MEX,ISR,Total,XPRT-TRD-VL,87279.083
2006,MEX,ISR,Total,XPRT-TRD-VL,90621.023
2007,MEX,ISR,Total,XPRT-TRD-VL,129541.924
2008,MEX,ISR,Total,XPRT-TRD-VL,221854.914
2009,MEX,ISR,Total,XPRT-TRD-VL,85644.28
2010,MEX,ISR,Total,XPRT-TRD-VL,88768.637
2011,MEX,ISR,Total,XPRT-TRD-VL,115863.578
2012,MEX,ISR,Total,XPRT-TRD-VL,115723.746
2013,MEX,ISR,Total,XPRT-TRD-VL,111897.35
2014,MEX,ISR,Total,XPRT-TRD-VL,135414.123
2015,MEX,ISR,Total,XPRT-TRD-VL,145702.219
2016,MEX,ISR,Total,XPRT-TRD-VL,195771.085
2017,MEX,ISR,Total,XPRT-TRD-VL,225647.651
2018,MEX,ISR,Total,XPRT-TRD-VL,275729.785
2019,MEX,ISR,Total,XPRT-TRD-VL,241654.105
2020,MEX,ISR,Total,XPRT-TRD-VL,185134.628
2021,MEX,ISR,Total,XPRT-TRD-VL,232981.823
2022,MEX,ISR,Total,XPRT-TRD-VL,224403.332
2002,MEX,BGR,Total,XPRT-TRD-VL,591.211
2003,MEX,BGR,Total,XPRT-TRD-VL,2334.562
2004,MEX,BGR,Total,XPRT-TRD-VL,2215.729
2005,MEX,BGR,Total,XPRT-TRD-VL,3637.365
2006,MEX,BGR,Total,XPRT-TRD-VL,628.7
2007,MEX,BGR,Total,XPRT-TRD-VL,7957.917
2008,MEX,BGR,Total,XPRT-TRD-VL,19449.137
2009,MEX,BGR,Total,XPRT-TRD-VL,3814.026
2010,MEX,BGR,Total,XPRT-TRD-VL,1437.563
2011,MEX,BGR,Total,XPRT-TRD-VL,11548.683
2012,MEX,BGR,Total,XPRT-TRD-VL,31646.241
2013,MEX,BGR,Total,XPRT-TRD-VL,4419.365
2014,MEX,BGR,Total,XPRT-TRD-VL,29271.632
2015,MEX,BGR,Total,XPRT-TRD-VL,8538.392
2016,MEX,BGR,Total,XPRT-TRD-VL,1810.931
2017,MEX,BGR,Total,XPRT-TRD-VL,57335.16
2018,MEX,BGR,Total,XPRT-TRD-VL,2025.942
2019,MEX,BGR,Total,XPRT-TRD-VL,49408.197
2020,MEX,BGR,Total,XPRT-TRD-VL,67019.859
2021,MEX,BGR,Total,XPRT-TRD-VL,15890.531
2022,MEX,BGR,Total,XPRT-TRD-VL,34232.11
2002,MEX,HRV,Total,XPRT-TRD-VL,1154.495
2003,MEX,HRV,Total,XPRT-TRD-VL,716.838
2004,MEX,HRV,Total,XPRT-TRD-VL,322.118
2005,MEX,HRV,Total,XPRT-TRD-VL,574.761
2006,MEX,HRV,Total,XPRT-TRD-VL,1211.135
2007,MEX,HRV,Total,XPRT-TRD-VL,2431.372
2008,MEX,HRV,Total,XPRT-TRD-VL,6058.531
2009,MEX,HRV,Total,XPRT-TRD-VL,1429.393
2010,MEX,HRV,Total,XPRT-TRD-VL,2051.14
2011,MEX,HRV,Total,XPRT-TRD-VL,2806.08
2012,MEX,HRV,Total,XPRT-TRD-VL,1743.637
2013,MEX,HRV,Total,XPRT-TRD-VL,1270.735
2014,MEX,HRV,Total,XPRT-TRD-VL,1250.34
2015,MEX,HRV,Total,XPRT-TRD-VL,5998.321
2016,MEX,HRV,Total,XPRT-TRD-VL,7127.183
2017,MEX,HRV,Total,XPRT-TRD-VL,15573.659
2018,MEX,HRV,Total,XPRT-TRD-VL,12326.931
2019,MEX,HRV,Total,XPRT-TRD-VL,5804.876
2020,MEX,HRV,Total,XPRT-TRD-VL,7631.105
2021,MEX,HRV,Total,XPRT-TRD-VL,391.631
2002,MEX,SVK,Total,XPRT-TRD-VL,90.725
2003,MEX,SVK,Total,XPRT-TRD-VL,4704.797
2004,MEX,SVK,Total,XPRT-TRD-VL,4600.649
2005,MEX,SVK,Total,XPRT-TRD-VL,2261.011
2006,MEX,SVK,Total,XPRT-TRD-VL,3553.328
2007,MEX,SVK,Total,XPRT-TRD-VL,5906.285
2008,MEX,SVK,Total,XPRT-TRD-VL,7263.447
2009,MEX,SVK,Total,XPRT-TRD-VL,7821.424
2010,MEX,SVK,Total,XPRT-TRD-VL,9260.111
2011,MEX,SVK,Total,XPRT-TRD-VL,20275.965
2012,MEX,SVK,Total,XPRT-TRD-VL,26699.733
2013,MEX,SVK,Total,XPRT-TRD-VL,20228.816
2014,MEX,SVK,Total,XPRT-TRD-VL,30170.965
2015,MEX,SVK,Total,XPRT-TRD-VL,39552.103
2016,MEX,SVK,Total,XPRT-TRD-VL,39115.314
2017,MEX,SVK,Total,XPRT-TRD-VL,46144.716
2018,MEX,SVK,Total,XPRT-TRD-VL,49040.314
2019,MEX,SVK,Total,XPRT-TRD-VL,57678.788
2020,MEX,SVK,Total,XPRT-TRD-VL,45486.177
2021,MEX,SVK,Total,XPRT-TRD-VL,46270.89
2022,MEX,SVK,Total,XPRT-TRD-VL,51298.554
2002,MEX,SVN,Total,XPRT-TRD-VL,9563.848
2003,MEX,SVN,Total,XPRT-TRD-VL,5173.18
2004,MEX,SVN,Total,XPRT-TRD-VL,5236.691
2005,MEX,SVN,Total,XPRT-TRD-VL,11382.06
2006,MEX,SVN,Total,XPRT-TRD-VL,2789.529
2007,MEX,SVN,Total,XPRT-TRD-VL,9162.958
2008,MEX,SVN,Total,XPRT-TRD-VL,9384.694
2009,MEX,SVN,Total,XPRT-TRD-VL,6103.718
2010,MEX,SVN,Total,XPRT-TRD-VL,8317.37
2011,MEX,SVN,Total,XPRT-TRD-VL,16550.003
2012,MEX,SVN,Total,XPRT-TRD-VL,5772.584
2013,MEX,SVN,Total,XPRT-TRD-VL,6118.844
2014,MEX,SVN,Total,XPRT-TRD-VL,5443.3
2015,MEX,SVN,Total,XPRT-TRD-VL,12484.425
2016,MEX,SVN,Total,XPRT-TRD-VL,12349.856
2017,MEX,SVN,Total,XPRT-TRD-VL,19912.034
2018,MEX,SVN,Total,XPRT-TRD-VL,16700.687
2019,MEX,SVN,Total,XPRT-TRD-VL,10875.772
2020,MEX,SVN,Total,XPRT-TRD-VL,39753.456
2021,MEX,SVN,Total,XPRT-TRD-VL,12204.628
2022,MEX,SVN,Total,XPRT-TRD-VL,4930.326
2002,MEX,LTU,Total,XPRT-TRD-VL,882.801
2003,MEX,LTU,Total,XPRT-TRD-VL,1163.047
2004,MEX,LTU,Total,XPRT-TRD-VL,1220.193
2005,MEX,LTU,Total,XPRT-TRD-VL,2697.413
2006,MEX,LTU,Total,XPRT-TRD-VL,2340.229
2007,MEX,LTU,Total,XPRT-TRD-VL,5504.532
2008,MEX,LTU,Total,XPRT-TRD-VL,6594.097
2009,MEX,LTU,Total,XPRT-TRD-VL,36558.314
2010,MEX,LTU,Total,XPRT-TRD-VL,49071.722
2011,MEX,LTU,Total,XPRT-TRD-VL,52185.967
2012,MEX,LTU,Total,XPRT-TRD-VL,53841.917
2013,MEX,LTU,Total,XPRT-TRD-VL,127455.697
2014,MEX,LTU,Total,XPRT-TRD-VL,6767.85
2015,MEX,LTU,Total,XPRT-TRD-VL,1638.738
2016,MEX,LTU,Total,XPRT-TRD-VL,575.516
2017,MEX,LTU,Total,XPRT-TRD-VL,4413.944
2018,MEX,LTU,Total,XPRT-TRD-VL,3119.882
2019,MEX,LTU,Total,XPRT-TRD-VL,3375.752
2020,MEX,LTU,Total,XPRT-TRD-VL,2224.944
2021,MEX,LTU,Total,XPRT-TRD-VL,381.13
2022,MEX,LTU,Total,XPRT-TRD-VL,313.106
2002,MEX,LVA,Total,XPRT-TRD-VL,327.105
2003,MEX,LVA,Total,XPRT-TRD-VL,554.745
2004,MEX,LVA,Total,XPRT-TRD-VL,576.529
2005,MEX,LVA,Total,XPRT-TRD-VL,2279.492
2006,MEX,LVA,Total,XPRT-TRD-VL,3174.358
2007,MEX,LVA,Total,XPRT-TRD-VL,4056.3
2008,MEX,LVA,Total,XPRT-TRD-VL,3916.143
2009,MEX,LVA,Total,XPRT-TRD-VL,3579.101
2010,MEX,LVA,Total,XPRT-TRD-VL,6350.11
2011,MEX,LVA,Total,XPRT-TRD-VL,9288.263
2012,MEX,LVA,Total,XPRT-TRD-VL,10490.369
2013,MEX,LVA,Total,XPRT-TRD-VL,9386.278
2014,MEX,LVA,Total,XPRT-TRD-VL,16505.913
2015,MEX,LVA,Total,XPRT-TRD-VL,11443.053
2016,MEX,LVA,Total,XPRT-TRD-VL,9662.313
2017,MEX,LVA,Total,XPRT-TRD-VL,14629.453
2018,MEX,LVA,Total,XPRT-TRD-VL,23916.385
2019,MEX,LVA,Total,XPRT-TRD-VL,23736.656
2020,MEX,LVA,Total,XPRT-TRD-VL,21558.631
2021,MEX,LVA,Total,XPRT-TRD-VL,19147.222
2022,MEX,LVA,Total,XPRT-TRD-VL,21761.448
2002,MEX,EST,Total,XPRT-TRD-VL,590.086
2003,MEX,EST,Total,XPRT-TRD-VL,145.512
2004,MEX,EST,Total,XPRT-TRD-VL,364.998
2005,MEX,EST,Total,XPRT-TRD-VL,878.43
2006,MEX,EST,Total,XPRT-TRD-VL,2927.951
2007,MEX,EST,Total,XPRT-TRD-VL,9181.876
2008,MEX,EST,Total,XPRT-TRD-VL,7000.896
2009,MEX,EST,Total,XPRT-TRD-VL,2071.727
2010,MEX,EST,Total,XPRT-TRD-VL,6053.006
2011,MEX,EST,Total,XPRT-TRD-VL,4297.822
2012,MEX,EST,Total,XPRT-TRD-VL,8745.161
2013,MEX,EST,Total,XPRT-TRD-VL,7021.105
2014,MEX,EST,Total,XPRT-TRD-VL,2919.502
2015,MEX,EST,Total,XPRT-TRD-VL,8229.46
2016,MEX,EST,Total,XPRT-TRD-VL,15931.176
2017,MEX,EST,Total,XPRT-TRD-VL,10809.414
2018,MEX,EST,Total,XPRT-TRD-VL,11647.522
2019,MEX,EST,Total,XPRT-TRD-VL,8240.661
